x,y,impactor,frequency,thickness,expected_thickness,amplitude,noise_amplitude,noise_ratio,thickness_frequency_amplitude,p_wave_integral,y_loc,transducers_clipped,transducers_amp_max,exp_decay,time_delay,contact_time,starting_frequency,ending_frequency,frequency_range,calculated_cpp,ie_defects,pre_impact_resonance_frequency,pre_impact_resonance_frequency_amplitude,x_localized,y_localized,frequencies,mean_amplitudes,impactor_mass,sensor_ids,x_bin,y_bin,noise,clipped,debond,thickness_diff,defect,ie_defect
1,63,0,2539.0625,28.35692308,12,221426640.2,230940.6358,0.866045501,361.9123141,143768410.4,67.04758453,"[281, 0, 0]","[825000.0, 526098.6328124999, 190942.3828125001]",0.297723362,24.552,0.000176,0,49951.17188,49951.17188,5078.125,0,6152.34375,1157.78839,6,67.04758453,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[4.43266247e-30 7.30228406e-01 5.16566822e+00 ... 9.75510105e-06
 1.09489218e-05 2.16795270e-05]",37.5,"[1, 0, 2]",6,67,1,1,1,1,0,0
1,64,1,4199.21875,17.14604651,12,1079750499,104247.41,0.150848967,4269.113174,355531361.4,68.03257751,"[538, 154, 0]","[825000.0, 824597.16796875, 198596.19140624994]",0,17.856,6.90E-05,2441.40625,8007.8125,5566.40625,8398.4375,0,2539.0625,146.2829225,6,68.03257751,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[1.62537646e-31 2.50439117e-01 4.59904391e-01 ... 1.11252847e-02
 1.12373784e-02 1.13594880e-02]",8.5,"[1, 0, 2]",6,68,1,1,1,1,0,0
1,65,0,4150.390625,17.34776471,12,2673221122,749537.8407,0.957716499,9658.92434,345080100.6,68.61553955,"[871, 656, 0]","[825000.0, 825000.0, 282385.25390625]",0.663350849,17.496,7.40E-05,2441.40625,4931.640625,2490.234375,8300.78125,0,4101.5625,3176.568042,6,68.61553955,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[2.18431422e-29 8.14500128e+00 4.02491118e+01 ... 2.41705309e-02
 2.41171293e-02 2.36296866e-02]",37.5,"[1, 0, 2]",6,68,1,1,1,1,0,0
1,66,1,3466.796875,20.7684507,12,978415536,483964.6621,0.766431796,3168.382129,335364398.5,69.52848053,"[552, 335, 0]","[825000.0, 825000.0, 388732.91015625]",0.472667616,20.736,0.000148,0,49951.17188,49951.17188,6933.59375,0,3222.65625,2598.601845,6,69.52848053,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[6.36795296e-30 6.26244743e+00 1.49027648e+01 ... 8.60126533e-02
 8.35889596e-02 8.20619581e-02]",8.5,"[1, 0, 2]",6,69,1,1,1,1,0,0
1,67,0,3417.96875,21.06514286,12,1731348309,642616.5727,1,3937.250112,384645377,70.5799942,"[1056, 954, 0]","[825000.0, 825000.0, 259020.99609374994]",0,20.016,0.000105,2050.78125,5078.125,3027.34375,6835.9375,0,4541.015625,2625.152923,6,70.5799942,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[7.44872797e-29 1.79893342e+00 1.26526438e+01 ... 2.60492701e-02
 2.80097083e-02 3.07397010e-02]",37.5,"[1, 0, 2]",6,70,1,1,1,1,0,0
1,68,1,5273.4375,13.65333333,12,859230627.9,516647.4414,1,1550.822621,238718515.4,72.04261017,"[587, 211, 0]","[825000.0, 825000.0, 271911.62109375]",0,15.84,0.000129,0,49951.17188,49951.17188,10546.875,0,6005.859375,1310.691069,6,72.04261017,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[1.57164874e-29 3.94944130e-01 1.50390567e+00 ... 2.31684108e-04
 8.46163574e-05 2.07527257e-05]",8.5,"[1, 0, 2]",6,72,1,1,1,0,0,0
1,69,0,3906.25,18.432,12,1880099001,683389.9403,0.971916342,12641.8812,496645951.5,73.0632019,"[302, 1046, 0]","[825000.0, 825000.0, 210278.32031250006]",0,17.496,0.000163,3320.3125,4980.46875,1660.15625,7812.5,0,4101.5625,3223.19686,6,73.0632019,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[8.65371385e-29 2.49702584e+00 1.32640636e+01 ... 2.49634502e-03
 3.08682344e-03 4.70795249e-03]",37.5,"[1, 0, 2]",6,73,1,1,1,1,0,0
1,70,1,5175.78125,13.9109434,12,1180585747,569550.7211,0.84612053,4171.607673,387923925.6,73.81380463,"[87, 870, 0]","[825000.0, 825000.0, 306958.00781249994]",0,20.808,7.30E-05,0,49951.17188,49951.17188,10351.5625,0,5712.890625,2992.860918,6,73.81380463,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[1.17193210e-30 2.18864059e+00 5.29912076e+00 ... 1.90080072e-01
 1.72514373e-01 1.52265150e-01]",8.5,"[1, 0, 2]",6,73,1,1,1,0,0,0
1,71,0,3808.59375,18.90461538,12,1807820614,693179.4721,1,5135.848176,434494417.8,74.48950195,"[244, 1553, 0]","[825000.0, 825000.0, 288427.7343749999]",0,19.296,7.50E-05,2050.78125,5371.09375,3320.3125,7617.1875,0,5761.71875,2616.730927,6,74.48950195,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[2.42803150e-29 4.90527759e-01 4.09059529e+00 ... 1.13124369e-01
 1.25427801e-01 1.39205973e-01]",37.5,"[1, 0, 2]",6,74,1,1,1,1,0,0
1,72,1,4101.5625,17.55428571,12,965292321.3,471346.174,0.951806758,5186.599486,293639054.2,75.55162048,"[150, 528, 0]","[825000.0, 825000.0, 228405.76171875006]",0.315856495,20.592,0.000138,2832.03125,6347.65625,3515.625,8203.125,0,5908.203125,1531.893443,6,75.55162048,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[8.87385315e-30 4.16873275e+00 9.58138460e+00 ... 2.73731824e-03
 2.81117424e-03 3.12952069e-03]",8.5,"[1, 0, 2]",6,75,1,1,1,1,0,0
1,73,0,3320.3125,21.68470588,12,1306564289,669071.4288,1,5592.557904,350435109.1,76.85899353,"[0, 935, 0]","[459631.3476562499, 825000.0, 114001.46484374996]",1.060783859,20.448,0.000105,2441.40625,4687.5,2246.09375,6640.625,0,4296.875,3147.406989,6,76.85899353,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[2.22638672e-29 3.35824503e+00 2.04068601e+01 ... 1.31751667e-02
 1.51069336e-02 1.71636604e-02]",37.5,"[1, 0, 2]",6,76,1,0,1,1,0,0
1,74,1,4638.671875,15.52168421,12,1242156915,697461.0575,1,8673.041861,351459441.5,77.99760437,"[0, 209, 0]","[737988.2812499999, 825000.0, 259826.66015625]",0.599508474,14.904,0.000145,3857.421875,5957.03125,2099.609375,9277.34375,0,5029.296875,4277.082741,6,77.99760437,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[9.34704338e-30 9.47640187e-01 3.78314699e+00 ... 1.42243122e-03
 9.58597370e-04 5.92972238e-04]",8.5,"[1, 0, 2]",6,77,1,0,1,1,0,0
1,75,0,3710.9375,19.40210526,12,2374266799,775885.136,1,8492.344311,558770442.2,78.92977905,"[0, 1100, 0]","[236059.5703124999, 825000.0, 117224.12109375003]",0,22.824,7.30E-05,0,49951.17188,49951.17188,7421.875,0,5078.125,9159.111683,6,78.92977905,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[1.15903611e-28 3.57367741e+00 3.34798102e+01 ... 1.59476987e-02
 3.10914754e-02 4.87094473e-02]",37.5,"[1, 0, 2]",6,78,1,0,1,1,0,0
1,76,1,6005.859375,11.98829268,12,1310727440,22050.64995,0.037061837,4307.22545,403651982.2,79.7280426,"[0, 877, 0]","[493469.23828125, 825000.0, 117224.12109375003]",0,15.12,7.20E-05,1708.984375,7177.734375,5468.75,12011.71875,0,2490.234375,7.451395295,6,79.7280426,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[9.81540653e-29 5.94312481e-02 1.89985310e-01 ... 9.53492916e-02
 1.07703895e-01 1.12659102e-01]",8.5,"[1, 0, 2]",6,79,0,0,1,0,0,0
1,77,0,4003.90625,17.98243902,12,416389711.4,373178.4304,1,876.7947624,127101781.6,80.81317902,"[0, 92, 0]","[52368.1640625, 824194.3359374999, 69689.94140624996]",0.306823757,19.08,8.20E-05,2490.234375,4785.15625,2294.921875,8007.8125,0,2636.71875,1583.366758,6,80.81317902,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[4.02721019e-33 1.23438592e-01 1.19321973e+00 ... 2.47691078e-05
 1.30466461e-05 7.69452611e-06]",37.5,"[1, 0, 2]",6,80,1,0,1,1,0,0
1,78,1,6201.171875,11.61070866,12,422112096.7,20483.17699,0.04914528,2279.437093,241858693.5,81.63673401,"[0, 51, 0]","[207055.6640625001, 825000.0, 164758.30078124997]",0.485785735,13.968,0.000109,1904.296875,24804.6875,22900.39063,12402.34375,0,97.65625,10.12439835,6,81.63673401,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[2.60060234e-30 7.88685183e-01 1.41778649e+00 ... 9.56827576e-05
 5.53689340e-05 4.02861757e-05]",8.5,"[1, 0, 2]",6,81,0,0,1,0,0,0
1,79,0,4589.84375,15.68680851,12,5740215.338,40382.66453,0.994446039,33.15747245,24325358.33,82.95601654,"[0, 0, 0]","[84191.89453124997, 84997.55859375003, 134143.06640624994]",0.825234515,15.84,0.000144,3515.625,5419.921875,1904.296875,9179.6875,0,3662.109375,24.40168705,6,82.95601654,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[4.76924806e-33 3.66597222e-03 3.52171552e-02 ... 4.22246665e-06
 4.84369837e-06 7.61909131e-06]",37.5,"[1, 0, 2]",6,82,1,0,0,1,0,0
1,80,1,15966.79688,4.509357798,12,18769683.67,10891.5297,0.1545872,60.85225186,33855312.64,83.95882416,"[0, 0, 0]","[461645.5078124999, 416125.48828124994, 200207.51953125006]",0.26708296,14.328,7.10E-05,2685.546875,26416.01563,23730.46875,31933.59375,0,1562.5,0.789327945,6,83.95882416,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[4.44839506e-32 5.01943342e-02 8.75387743e-02 ... 1.43588517e-05
 1.46563688e-05 1.37720406e-05]",8.5,"[1, 0, 2]",6,83,0,0,0,0,1,0
1,81,0,5078.125,14.17846154,12,11922355.39,30071.46085,0.385081741,157.1221374,45981424.15,84.88792419,"[0, 0, 0]","[115612.79296875004, 129309.08203125003, 159924.31640625006]",0.505695213,13.968,0.000129,3759.765625,7226.5625,3466.796875,10156.25,0,4199.21875,13.60565182,6,84.88792419,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[4.93333249e-32 2.13578667e-02 7.95953712e-02 ... 5.00749982e-06
 3.18238539e-06 2.61399689e-06]",37.5,"[1, 0, 2]",6,84,1,0,0,1,0,0
1,82,1,9033.203125,7.970594595,12,455563602.3,31669.51281,0.059747341,1776.250247,259279305,85.69890594,"[0, 48, 0]","[201013.1835937501, 824597.16796875, 217529.296875]",0.579196939,15.768,9.80E-05,2929.6875,20996.09375,18066.40625,18066.40625,0,97.65625,12.99958038,6,85.69890594,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[2.18431422e-29 9.53198293e-01 1.64597217e+00 ... 8.42424460e-05
 9.56481046e-05 8.47276368e-05]",8.5,"[1, 0, 2]",6,85,1,0,1,0,0,0
1,83,0,3613.28125,19.92648649,12,2229128248,847734.865,0.995265352,13458.73761,588813907.4,86.81711578,"[0, 984, 0]","[163146.97265625, 825000.0, 139379.88281250003]",0,19.728,7.60E-05,0,49951.17188,49951.17188,7226.5625,0,4443.359375,9149.336242,6,86.81711578,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[1.72660018e-30 5.17461222e+00 1.88907954e+01 ... 1.41109642e-01
 1.25402618e-01 1.06626479e-01]",37.5,"[1, 0, 2]",6,86,1,0,1,1,0,0
1,84,1,4052.734375,17.76578313,12,1121430377,651883.3485,1,3850.980897,281038797.8,88.07303619,"[65, 811, 0]","[825000.0, 825000.0, 305749.5117187501]",0.165767924,15.912,9.40E-05,3466.796875,10107.42188,6640.625,8105.46875,0,4248.046875,3687.350819,6,88.07303619,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[2.31967307e-30 5.49470706e+00 1.17127160e+01 ... 7.34416398e-03
 9.06611566e-03 1.07210215e-02]",8.5,"[1, 0, 2]",6,88,1,1,1,1,0,0
1,85,0,6494.140625,11.08691729,12,1405395373,714634.7159,1,1568.430685,228165394,89.13093567,"[571, 1885, 0]","[825000.0, 825000.0, 208264.16015625006]",0,18.576,7.60E-05,2197.265625,4541.015625,2343.75,12988.28125,0,3564.453125,5561.754057,6,89.13093567,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[8.47804388e-32 8.57433982e-01 4.30068367e+00 ... 1.72495683e-01
 1.49532274e-01 1.25335889e-01]",37.5,"[1, 0, 2]",6,89,1,1,1,0,0,0
1,86,1,4003.90625,17.98243902,12,1602180125,792006.7796,1,4240.597058,352238824.9,89.9598999,"[591, 1172, 0]","[825000.0, 825000.0, 455200.1953125]",0.691262684,15.84,7.60E-05,0,49951.17188,49951.17188,8007.8125,0,7861.328125,4246.916179,6,89.9598999,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[1.06933718e-29 1.89911130e-01 8.87739136e-01 ... 1.70529814e-02
 1.22877073e-02 8.80202037e-03]",8.5,"[1, 0, 2]",6,89,1,1,1,1,0,0
1,87,0,5371.09375,13.40509091,12,1965155484,671583.0589,1,5169.579164,363129860.2,90.63832855,"[1074, 1924, 165]","[825000.0, 825000.0, 825000.0]",0.352714876,16.776,7.40E-05,2685.546875,6005.859375,3320.3125,10742.1875,0,4785.15625,3382.007052,6,90.63832855,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[2.96224860e-29 1.11050850e-01 6.18050090e-01 ... 9.94732886e-02
 1.11718612e-01 1.18289807e-01]",37.5,"[1, 0, 2]",6,90,1,1,1,0,0,0
1,88,1,5517.578125,13.04920354,12,1296682583,719902.3863,1,2438.157773,251917620.6,91.71211243,"[1701, 1323, 909]","[825000.0, 825000.0, 825000.0]",0,13.824,7.20E-05,0,49951.17188,49951.17188,11035.15625,0,6250,2010.193501,6,91.71211243,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[1.15903388e-29 5.46357783e-02 1.52482098e-01 ... 1.85880207e-02
 3.26152737e-02 5.16219478e-02]",8.5,"[1, 0, 2]",6,91,1,1,1,0,0,0
1,89,0,5078.125,14.17846154,12,1499363807,558487.9159,1,3089.821741,356178506.1,92.78079224,"[1371, 637, 2839]","[825000.0, 825000.0, 825000.0]",0.60192867,32.328,0.000134,0,49951.17188,49951.17188,10156.25,0,2392.578125,2266.42782,6,92.78079224,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[1.66169660e-29 2.66183915e+00 9.47389770e+00 ... 1.38429600e-02
 1.68806235e-02 1.95530793e-02]",37.5,"[1, 0, 2]",6,92,1,1,1,1,0,0
1,90,1,3808.59375,18.90461538,12,1346342538,610045.2764,1,395.5384797,102382868.6,94.56838226,"[716, 2020, 1205]","[825000.0, 825000.0, 825000.0]",0.014361925,17.784,7.40E-05,0,19238.28125,19238.28125,7617.1875,0,4785.15625,3383.095539,6,94.56838226,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[8.47804388e-32 7.95279273e-01 1.77186066e+00 ... 2.56592614e-02
 2.71762732e-02 2.81432384e-02]",8.5,"[1, 0, 2]",6,94,1,1,1,1,0,0
2,91,0,3906.25,18.432,12,1254148232,487866.4779,1,1183.344861,236467394.2,94.3719635,"[1683, 683, 2221]","[825000.0, 825000.0, 825000.0]",0.7613868,24.624,7.70E-05,683.59375,15966.79688,15283.20313,7812.5,0,3417.96875,116.8882719,8,94.3719635,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[1.68613299e-33 1.59005093e+00 9.15784492e+00 ... 9.41960156e-03
 1.52832479e-02 2.28035439e-02]",37.5,"[1, 0, 2]",8,94,1,1,1,1,0,0
2,90,1,6298.828125,11.43069767,12,1343485154,702193.5156,1,3061.731163,273538777,93.54502869,"[957, 609, 1411]","[825000.0, 825000.0, 825000.0]",0.769904175,12.888,7.90E-05,0,49951.17188,49951.17188,12597.65625,0,3369.140625,6178.129781,8,93.54502869,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[1.01154602e-29 6.89869767e-01 3.38274518e+00 ... 2.96647927e-02
 2.48459971e-02 1.97248034e-02]",8.5,"[1, 0, 2]",8,93,1,1,1,0,0,0
2,89,0,3076.171875,23.40571429,12,1120868742,667772.9536,1,2097.065951,283789431.6,92.3026886,"[439, 2338, 0]","[825000.0, 825000.0, 789147.9492187499]",0.405469008,16.056,0.00014,0,49951.17188,49951.17188,6152.34375,0,3369.140625,2130.449042,8,92.3026886,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[3.31853268e-30 3.09457510e-01 1.75350539e+00 ... 7.89371424e-02
 4.74371307e-02 2.57897457e-02]",37.5,"[1, 0, 2]",8,92,1,1,1,1,0,0
2,88,1,5224.609375,13.78093458,12,1978692698,662822.511,1,3266.575248,450302422.6,90.99000549,"[48, 1401, 0]","[825000.0, 825000.0, 463256.8359375]",0,22.176,7.00E-05,1855.46875,3857.421875,2001.953125,10449.21875,0,3222.65625,4310.182335,8,90.99000549,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[2.45813107e-30 7.11293621e+00 1.60605234e+01 ... 3.95103781e-02
 4.26810396e-02 4.61417968e-02]",8.5,"[1, 0, 2]",8,90,1,1,1,0,0,0
2,87,0,3759.765625,19.15012987,12,2302931320,644451.505,0.7961942,9484.725325,376637030,90.07891846,"[0, 1718, 0]","[146630.85937499997, 825000.0, 172009.27734375006]",0,19.08,7.20E-05,1904.296875,4443.359375,2539.0625,7519.53125,0,4150.390625,3919.646635,8,90.07891846,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[2.42803150e-29 7.52551466e-01 2.88410986e+00 ... 8.30180168e-04
 1.37355241e-03 1.84425876e-03]",37.5,"[1, 0, 2]",8,90,1,0,1,1,0,0
2,86,1,3808.59375,18.90461538,12,1706200982,836622.0324,1,7469.902141,385477281.1,89.52194977,"[0, 299, 0]","[354492.1875, 825000.0, 431835.93750000006]",0.504190183,18.576,7.20E-05,2880.859375,5664.0625,2783.203125,7617.1875,0,6298.828125,7955.37261,8,89.52194977,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[2.63841631e-29 1.04543339e+01 2.31453659e+01 ... 1.03107696e-02
 1.05374725e-02 1.10642380e-02]",8.5,"[1, 0, 2]",8,89,1,0,1,1,0,0
2,85,0,3906.25,18.432,12,88292981.79,188455.434,1,389.3443476,88960617.89,88.48001099,"[0, 0, 0]","[118432.61718749997, 438684.08203125, 231628.41796875]",0.438252968,25.344,0.000159,0,49951.17188,49951.17188,7812.5,0,3759.765625,766.3600614,8,88.48001099,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[8.02655042e-33 1.64564481e-01 7.53799819e-01 ... 8.43434856e-07
 3.68097410e-07 1.37282854e-07]",37.5,"[1, 0, 2]",8,88,1,0,1,1,0,0
2,84,1,14208.98438,5.067216495,12,85113541.9,11967.54492,0.044387458,581.2004286,110333900,87.43778992,"[0, 0, 0]","[170800.78124999997, 730737.3046874999, 257409.66796874997]",0.806485816,15.624,6.80E-05,2148.4375,31250,29101.5625,28417.96875,0,97.65625,1.019014407,8,87.43778992,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[9.59981004e-32 4.61981370e-02 8.34872822e-02 ... 1.28804474e-04
 1.37080825e-04 1.56416464e-04]",8.5,"[1, 0, 2]",8,87,0,0,1,0,0,0
2,83,0,4687.5,15.36,12,7849462.507,21614.72341,0.384342497,106.7695043,33408332.86,86.12393188,"[0, 0, 0]","[57604.980468749956, 82177.73437499997, 105139.16015625003]",0,16.848,0.000198,3222.65625,5322.265625,2099.609375,9375,0,5810.546875,4.893072786,8,86.12393188,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[2.95007082e-31 5.56146306e-03 2.89742452e-02 ... 7.20614108e-07
 8.27231369e-07 7.44846909e-07]",37.5,"[1, 0, 2]",8,86,1,0,0,1,0,0
2,82,1,6152.34375,11.70285714,12,23787023.42,10856.85109,0.228631983,9.637271054,21272819.62,85.07781219,"[0, 0, 0]","[350866.6992187499, 614318.84765625, 349255.37109375006]",0.127751451,14.688,6.70E-05,3613.28125,22070.3125,18457.03125,12304.6875,0,1757.8125,0.947865642,8,85.07781219,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[4.25374077e-32 5.43888382e-02 1.03785047e-01 ... 2.98532873e-06
 2.75195137e-06 2.89426240e-06]",8.5,"[1, 0, 2]",8,85,0,0,0,0,1,0
2,81,0,5078.125,14.17846154,12,8393708.496,66481.6968,1,33.45988316,23085658.66,84.26691437,"[0, 0, 0]","[72106.93359374997, 88220.21484374997, 253381.34765624997]",1.134604756,15.192,8.30E-05,3710.9375,5664.0625,1953.125,10156.25,0,4687.5,31.23609432,8,84.26691437,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[1.92799422e-31 7.57095101e-03 7.18744794e-02 ... 2.60619525e-06
 1.87548716e-06 1.21356509e-06]",37.5,"[1, 0, 2]",8,84,1,0,0,1,0,0
2,80,1,6445.3125,11.17090909,12,24093780.42,10702.62304,0.099635075,60.8157346,51942863.43,83.35805511,"[0, 0, 0]","[259826.66015625, 391552.73437500006, 230017.0898437499]",0.390371238,14.904,7.20E-05,2587.890625,25878.90625,23291.01563,12890.625,0,2099.609375,0.766960683,8,83.35805511,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[3.88632751e-31 1.89139134e-02 3.48959903e-02 ... 3.38227013e-06
 3.96540963e-06 5.57105354e-06]",8.5,"[1, 0, 2]",8,83,0,0,0,0,1,0
2,79,0,5029.296875,14.3161165,12,12860842.01,4208.972321,0.078034663,32.06776488,28932340.39,82.28007507,"[0, 0, 0]","[84594.7265625, 157910.15625000006, 144213.86718749994]",0.577389186,15.48,0.000125,1220.703125,27539.0625,26318.35938,10058.59375,1,1269.53125,0.357333918,8,82.28007507,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[1.47477630e-31 9.21168225e-02 2.18888446e-01 ... 2.70911717e-06
 4.08989627e-06 6.82733780e-06]",37.5,"[1, 0, 2]",8,82,0,0,0,1,1,1
2,78,1,5371.09375,13.40509091,12,49012175.15,11544.81452,0.092985436,219.8039795,71369726.12,81.35691071,"[0, 0, 0]","[531738.28125, 752490.234375, 582897.94921875]",0.417522308,14.472,5.20E-05,4296.875,25000,20703.125,10742.1875,0,15771.48438,3.339622641,8,81.35691071,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[1.17945699e-31 7.44760846e-04 1.24561629e-03 ... 6.29477225e-05
 5.31423565e-05 4.11531851e-05]",8.5,"[1, 0, 2]",8,81,0,0,1,0,0,0
2,77,0,4785.15625,15.04653061,12,26259606.01,139364.5138,1,221.6874255,45301461.53,80.11381531,"[0, 0, 0]","[105139.16015625003, 201013.1835937501, 223168.94531249997]",1.069976484,0,0.000132,3320.3125,5859.375,2539.0625,9570.3125,0,4199.21875,71.6056821,8,80.11381531,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[7.82714081e-31 1.91408602e-01 8.00430964e-01 ... 1.05196630e-05
 7.80268171e-06 5.60152867e-06]",37.5,"[1, 0, 2]",8,80,1,0,0,1,0,0
2,76,1,4833.984375,14.89454545,12,379466689.6,4593.401375,0.009274152,1383.018559,234655022.3,79.13261414,"[8, 43, 0]","[824597.16796875, 825000.0, 159118.65234375]",0.803093774,13.104,7.80E-05,2099.609375,30078.125,27978.51563,9667.96875,0,2392.578125,0.450395692,8,79.13261414,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[2.64609170e-29 2.41206384e-01 4.27248853e-01 ... 1.44491437e-04
 1.49174484e-04 1.34351143e-04]",8.5,"[1, 0, 2]",8,79,0,1,1,1,0,0
